1.430881209,1.372872511,1.427658503,2.065754177,2.378356603,1.643579767,1.376095216,1.311641108,1.334200046,1.340645457,1.334200046,1.385763333,1.388986038,1.385763333,1.456662852,1.463108263,1.472776379,1.550121309,1.546898604,1.59201648,1.791824216,1.640357061,1.643579767,1.621020829,1.511448844,1.463108263,1.343868162,1.256855116,1.25363241,1.21818265,1.234296178,1.260077821,1.25363241,1.285859464,1.32453193,1.311641108,1.343868162,1.372872511,1.369649805,1.405099565,1.417990387,1.388986038,1.44377203,1.434103914,1.427658503,1.505003433,1.511448844,1.511448844,1.492112612,1.424435798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.495335317,1.437326619,1.392208743,1.421213092,1.385763333,1.417990387,2.023859007,2.458924239,1.737038224,1.376095216,1.308418402,1.295527581,1.327754635,1.305195697,1.337422751,1.372872511,1.3664271,1.427658503,1.44377203,1.414767681,1.511448844,1.527562371,1.585571069,1.675806821,1.653247883,1.640357061,1.659693294,1.572680247,1.427658503,1.488889906,1.298750286,1.21173724,1.234296178,1.214959945,1.237518883,1.282636759,1.272968643,1.379317922,1.52111696,2.603945983,2.230112154,2.871430533,2.765081254,2.684513619,2.674845502,2.481483177,2.487928588,1.830496681,1.32453193,1.388986038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.646802472,1.282636759,0.87335317,0.747667659,0.808899062,0.831458,0.776672007,0.854016938,0.870130465,0.999038682,1.179510185,1.730592813,1.508226139,1.127946899,1.066715496,1.111833371,1.185955596,1.195623713,1.214959945,1.282636759,1.308418402,1.363204395,1.405099565,1.411544976,1.488889906,1.559789425,1.585571069,1.70481117,1.71125658,1.772487984,1.762819867,1.650025177,1.595239185,1.475999084,1.353536278,1.311641108,1.285859464,1.269745937,1.298750286,1.382540627,1.308418402,1.359981689,1.350313573,1.372872511,1.453440146,1.414767681,1.440549325,1.475999084,1.450217441,1.492112612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.495335317,1.482444495,1.543675898,1.505003433,1.498558022,1.575902953,1.569457542,1.553344015,1.527562371,1.446994736,1.453440146,1.466330968,1.424435798,1.456662852,1.405099565,1.466330968,2.184994278,2.487928588,1.63391165,1.437326619,1.327754635,1.301972992,1.33097734,1.337422751,1.347090867,1.469553674,1.469553674,1.427658503,1.459885557,1.450217441,1.511448844,1.598461891,1.598461891,1.675806821,1.679029526,1.621020829,1.659693294,1.553344015,1.414767681,1.359981689,1.263300526,1.224628061,1.240741588,1.21818265,1.237518883,1.276191348,1.272968643,1.321309224,1.453440146,1.363204395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.372872511,1.388986038,1.379317922,1.417990387,1.424435798,1.417990387,1.446994736,1.408322271,1.44377203,1.466330968,1.453440146,1.569457542,1.534007782,1.456662852,1.456662852,1.411544976,1.385763333,1.424435798,1.398654154,1.388986038,1.398654154,1.682252232,2.491151293,2.139876402,1.369649805,1.308418402,1.308418402,1.28908217,1.427658503,1.347090867,1.33097734,1.388986038,1.376095216,1.414767681,1.456662852,1.453440146,1.537230488,1.588793774,1.569457542,1.650025177,1.650025177,1.617798123,1.617798123,1.495335317,1.395431449,1.318086519,1.237518883,1.227850767,1.231073472,1.221405356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.25363241,1.269745937,1.276191348,1.33097734,1.340645457,1.337422751,1.408322271,1.385763333,1.55656672,1.485667201,1.414767681,1.456662852,1.459885557,1.47922179,1.472776379,1.466330968,1.453440146,1.563012131,1.534007782,1.488889906,1.475999084,1.414767681,1.408322271,1.427658503,1.385763333,1.411544976,1.392208743,1.675806821,2.726408789,2.984225223,1.920732433,1.427658503,1.3664271,1.276191348,1.308418402,1.231073472,1.227850767,1.263300526,1.372872511,1.327754635,1.337422751,1.347090867,1.395431449,1.434103914,1.446994736,1.572680247,1.817605859,1.740260929,1.737038224,1.459885557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.334200046,1.321309224,1.266523232,1.282636759,1.166619364,1.127946899,1.17628748,1.198846418,1.214959945,1.263300526,1.282636759,1.318086519,1.337422751,1.327754635,1.359981689,1.392208743,1.395431449,1.427658503,1.575902953,1.434103914,1.450217441,1.437326619,1.453440146,1.563012131,1.501780728,1.456662852,1.450217441,1.398654154,1.424435798,1.427658503,1.392208743,1.437326619,1.437326619,1.869169146,2.565273518,1.85950103,1.347090867,1.337422751,1.301972992,1.308418402,1.33097734,1.321309224,1.376095216,1.411544976,1.382540627,1.424435798,1.495335317,1.540453193,1.969073014,1.89495079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.865946441,2.088313115,1.865946441,1.601684596,1.498558022,1.446994736,1.369649805,1.247186999,1.169842069,1.179510185,1.137615015,1.179510185,1.240741588,1.282636759,1.256855116,1.295527581,1.28908217,1.318086519,1.363204395,1.340645457,1.372872511,1.408322271,1.382540627,1.440549325,1.434103914,1.421213092,1.47922179,1.456662852,1.627466239,1.550121309,1.472776379,1.440549325,1.434103914,1.398654154,1.430881209,1.427658503,1.385763333,1.395431449,1.601684596,2.336461433,2.362243076,1.466330968,1.314863813,1.430881209,1.498558022,2.255893797,2.597500572,1.778933394,1.350313573,3.006784161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.830496681,1.237518883,1.189178302,1.160173953,1.237518883,1.250409705,1.269745937,1.327754635,1.356758984,1.369649805,1.350313573,1.292304875,1.25363241,1.189178302,1.115056077,1.127946899,1.115056077,1.163396658,1.237518883,1.256855116,1.301972992,1.343868162,1.334200046,1.376095216,1.408322271,1.385763333,1.450217441,1.430881209,1.440549325,1.485667201,1.459885557,1.485667201,1.51467155,1.492112612,1.585571069,1.598461891,1.508226139,1.47922179,1.534007782,1.421213092,1.44377203,1.446994736,1.446994736,1.430881209,1.685474937,2.481483177,2.159212634,1.363204395,1.314863813,1.334200046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.314863813,1.343868162,1.350313573,1.353536278,1.421213092,1.417990387,1.414767681,1.495335317,1.51467155,1.527562371,1.630688945,1.695143053,1.666138705,1.679029526,1.672584115,1.566234836,1.492112612,1.463108263,1.279414054,1.240741588,1.214959945,1.202069123,1.247186999,1.25363241,1.301972992,1.343868162,1.308418402,1.334200046,1.372872511,1.353536278,1.40187686,1.421213092,1.385763333,1.434103914,1.421213092,1.421213092,1.463108263,1.440549325,1.469553674,1.572680247,1.51467155,1.511448844,1.463108263,1.398654154,1.430881209,1.434103914,1.398654154,1.814383154,1.769265278,1.827273976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
